Country,Category,Year,value
Cyprus,Transport,2010,14.118141181411815
Cyprus,Communication,2010,4.064040640406405
Cyprus,Recreation and culture,2010,6.9670696706967075
Cyprus,Education,2010,3.083030830308303
Cyprus,Restaurants and hotels,2010,12.544125441254412
Cyprus,Miscellaneous goods and services,2010,9.196091960919608
Czech Republic,Food and non-alcoholic beverages,2010,18.101
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2010,9.203000000000001
Czech Republic,Clothing and footwear,2010,5.041
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2010,15.089
Czech Republic,"Furnishings, household equipment and routine household maintenance",2010,6.045000000000001
Czech Republic,Health,2010,3.3310000000000004
Czech Republic,Transport,2010,13.044
Czech Republic,Communication,2010,4.154
Czech Republic,Recreation and culture,2010,10.713000000000001
Czech Republic,Education,2010,0.8920000000000001
Czech Republic,Restaurants and hotels,2010,7.6770000000000005
Czech Republic,Miscellaneous goods and services,2010,6.710000000000001
Denmark,Food and non-alcoholic beverages,2010,12.669000000000002
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",2010,4.214
Denmark,Clothing and footwear,2010,5.702000000000001
Denmark,"Housing, Water, Electricity, Gas and Other Fuels",2010,17.689000000000004
Denmark,"Furnishings, household equipment and routine household maintenance",2010,7.003000000000001
Denmark,Health,2010,3.2030000000000003
Denmark,Transport,2010,16.566
Denmark,Communication,2010,2.3730000000000007
Denmark,Recreation and culture,2010,13.051000000000002
Denmark,Education,2010,0.861
Denmark,Restaurants and hotels,2010,5.705
Denmark,Miscellaneous goods and services,2010,10.964000000000002
Estonia,Food and non-alcoholic beverages,2010,21.525784742152577
Estonia,"Alcoholic Beverages, Tobacco, and Narcotics",2010,7.878921210787892
Estonia,Clothing and footwear,2010,7.752922470775292
Estonia,"Housing, Water, Electricity, Gas and Other Fuels",2010,14.439855601443984
Estonia,"Furnishings, household equipment and routine household maintenance",2010,4.1429585704142955
Estonia,Health,2010,4.221957780422195
Estonia,Transport,2010,13.148868511314888
Estonia,Communication,2010,4.355956440435596
Estonia,Recreation and culture,2010,7.141928580714193
Estonia,Education,2010,1.5799842001579985
Estonia,Restaurants and hotels,2010,7.465925340746591
Estonia,Miscellaneous goods and services,2010,6.344936550634495
Finland,Food and non-alcoholic beverages,2010,15.49953501394958
Finland,"Alcoholic Beverages, Tobacco, and Narcotics",2010,6.507804765857024
Finland,Clothing and footwear,2010,5.3338399848004565
Finland,"Housing, Water, Electricity, Gas and Other Fuels",2010,15.56153315400538
Finland,"Furnishings, household equipment and routine household maintenance",2010,6.198814035578933
Finland,Health,2010,5.348839534813956
Finland,Transport,2010,15.372538823835285
Finland,Communication,2010,3.3928982130536087
Finland,Recreation and culture,2010,10.880673579792607
Finland,Education,2010,0.6169814905552833
Finland,Restaurants and hotels,2010,8.474745757627272
Finland,Miscellaneous goods and services,2010,6.811795646130617
France,Food and non-alcoholic beverages,2010,16.026
France,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.576
France,Clothing and footwear,2010,5.289
France,"Housing, Water, Electricity, Gas and Other Fuels",2010,14.687999999999999
France,"Furnishings, household equipment and routine household maintenance",2010,6.723999999999999
France,Health,2010,4.455
France,Transport,2010,17.595
France,Communication,2010,3.2990000000000004
France,Recreation and culture,2010,9.922
France,Education,2010,0.571
France,Restaurants and hotels,2010,7.406
France,Miscellaneous goods and services,2010,10.449
Germany,Food and non-alcoholic beverages,2010,11.885
Germany,"Alcoholic Beverages, Tobacco, and Narcotics",2010,4.593
Germany,Clothing and footwear,2010,5.361
Germany,"Housing, Water, Electricity, Gas and Other Fuels",2010,23.037
Germany,"Furnishings, household equipment and routine household maintenance",2010,6.095000000000001
Germany,Health,2010,4.382
Germany,Transport,2010,15.093
Germany,Communication,2010,2.879
Germany,Recreation and culture,2010,12.037
Germany,Education,2010,1.0150000000000001
Germany,Restaurants and hotels,2010,5.202
Germany,Miscellaneous goods and services,2010,8.421
Greece,Food and non-alcoholic beverages,2010,17.264654706905866
Greece,"Alcoholic Beverages, Tobacco, and Narcotics",2010,4.587908241835164
Greece,Clothing and footwear,2010,8.691826163476732
Greece,"Housing, Water, Electricity, Gas and Other Fuels",2010,9.234815303693928
Greece,"Furnishings, household equipment and routine household maintenance",2010,6.527869442611149
Greece,Health,2010,7.430851382972342
Greece,Transport,2010,13.200735985280296
Greece,Communication,2010,3.998920021599569
Greece,Recreation and culture,2010,5.265894682106358
Greece,Education,2010,2.889942201155977
Greece,Restaurants and hotels,2010,14.017719645607091
Greece,Miscellaneous goods and services,2010,6.888862222755546
Hungary,Food and non-alcoholic beverages,2010,20.509000000000004
Hungary,"Alcoholic Beverages, Tobacco, and Narcotics",2010,8.377
Hungary,Clothing and footwear,2010,4.409000000000001
Hungary,"Housing, Water, Electricity, Gas and Other Fuels",2010,14.963000000000001
Hungary,"Furnishings, household equipment and routine household maintenance",2010,5.799
Hungary,Health,2010,4.765000000000001
Hungary,Transport,2010,14.176
Hungary,Communication,2010,4.579000000000001
Hungary,Recreation and culture,2010,8.391000000000002
Hungary,Education,2010,1.102
Hungary,Restaurants and hotels,2010,8.068000000000001
Hungary,Miscellaneous goods and services,2010,4.862
Iceland,Food and non-alcoholic beverages,2010,15.656999999999998
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.8670000000000004
Iceland,Clothing and footwear,2010,7.265000000000001
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",2010,12.026
Iceland,"Furnishings, household equipment and routine household maintenance",2010,8.974
Iceland,Health,2010,3.639
Iceland,Transport,2010,16.119999999999997
Iceland,Communication,2010,3.687
Iceland,Recreation and culture,2010,12.415999999999999
Iceland,Education,2010,0.9630000000000002
Iceland,Restaurants and hotels,2010,7.471
Iceland,Miscellaneous goods and services,2010,7.915000000000001
Ireland,Food and non-alcoholic beverages,2010,12.997
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",2010,7.428000000000001
Ireland,Clothing and footwear,2010,4.453
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",2010,9.887
Ireland,"Furnishings, household equipment and routine household maintenance",2010,4.458
Ireland,Health,2010,3.8700000000000006
Ireland,Transport,2010,14.065000000000003
Ireland,Communication,2010,3.8250000000000006
Ireland,Recreation and culture,2010,11.232000000000001
Ireland,Education,2010,2.799
Ireland,Restaurants and hotels,2010,17.772000000000002
Ireland,Miscellaneous goods and services,2010,7.214000000000001
Italy,Food and non-alcoholic beverages,2010,17.41282587174128
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.0559694403055966
Italy,Clothing and footwear,2010,9.57790422095779
Italy,"Housing, Water, Electricity, Gas and Other Fuels",2010,10.20589794102059
Italy,"Furnishings, household equipment and routine household maintenance",2010,9.161908380916191
Italy,Health,2010,3.7799622003779954
Italy,Transport,2010,15.068849311506883
Italy,Communication,2010,2.988970110298897
Italy,Recreation and culture,2010,6.887931120688792
Italy,Education,2010,1.1349886501134987
Italy,Restaurants and hotels,2010,11.994880051199488
Italy,Miscellaneous goods and services,2010,8.72991270087299
Latvia,Food and non-alcoholic beverages,2010,23.7
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",2010,7.06
Latvia,Clothing and footwear,2010,5.752
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",2010,14.130999999999998
Latvia,"Furnishings, household equipment and routine household maintenance",2010,4.45
Latvia,Health,2010,5.913
Latvia,Transport,2010,13.252
Latvia,Communication,2010,4.866
Latvia,Recreation and culture,2010,7.002
Latvia,Education,2010,1.791
Latvia,Restaurants and hotels,2010,6.6739999999999995
Latvia,Miscellaneous goods and services,2010,5.409000000000001
Lithuania,Food and non-alcoholic beverages,2010,25.034999999999997
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",2010,8.626999999999999
Lithuania,Clothing and footwear,2010,6.84
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",2010,11.659999999999998
Lithuania,"Furnishings, household equipment and routine household maintenance",2010,6.2139999999999995
Lithuania,Health,2010,6.381999999999999
Lithuania,Transport,2010,11.511999999999999
Lithuania,Communication,2010,3.813999999999999
Lithuania,Recreation and culture,2010,6.007999999999999
Lithuania,Education,2010,1.68
Lithuania,Restaurants and hotels,2010,7.142999999999999
Lithuania,Miscellaneous goods and services,2010,5.084999999999999
Luxembourg,Food and non-alcoholic beverages,2010,10.510000000000002
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",2010,11.56
Luxembourg,Clothing and footwear,2010,4.180000000000001
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",2010,10.120000000000001
Luxembourg,"Furnishings, household equipment and routine household maintenance",2010,8.200000000000001
Luxembourg,Health,2010,1.94
Luxembourg,Transport,2010,21.27
Luxembourg,Communication,2010,1.9900000000000002
Luxembourg,Recreation and culture,2010,9.100000000000001
Luxembourg,Education,2010,0.5900000000000001
Luxembourg,Restaurants and hotels,2010,8.840000000000002
Luxembourg,Miscellaneous goods and services,2010,11.700000000000001
Malta,Food and non-alcoholic beverages,2010,17.20617206172062
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.3170331703317033
Malta,Clothing and footwear,2010,6.413064130641306
Malta,"Housing, Water, Electricity, Gas and Other Fuels",2010,8.45308453084531
Malta,"Furnishings, household equipment and routine household maintenance",2010,8.101081010810109
Malta,Health,2010,3.946039460394604
Malta,Transport,2010,14.356143561435614
Malta,Communication,2010,4.949049490494905
Malta,Recreation and culture,2010,9.89609896098961
Malta,Education,2010,1.5620156201562014
Malta,Restaurants and hotels,2010,14.960149601496015
Malta,Miscellaneous goods and services,2010,6.840068400684007
Netherlands,Food and non-alcoholic beverages,2010,13.823276465529311
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.7020740414808304
Netherlands,Clothing and footwear,2010,6.116122322446449
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",2010,17.03334066681334
Netherlands,"Furnishings, household equipment and routine household maintenance",2010,7.968159363187264
Netherlands,Health,2010,2.720054401088022
Netherlands,Transport,2010,14.062281245624913
Netherlands,Communication,2010,4.497089941798836
Netherlands,Recreation and culture,2010,12.425248504970101
Netherlands,Education,2010,0.7050141002820057
Netherlands,Restaurants and hotels,2010,6.492129842596853
Netherlands,Miscellaneous goods and services,2010,10.455209104182083
Norway,Food and non-alcoholic beverages,2010,13.796000000000003
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.075
Norway,Clothing and footwear,2010,6.790000000000002
Norway,"Housing, Water, Electricity, Gas and Other Fuels",2010,17.716
Norway,"Furnishings, household equipment and routine household maintenance",2010,7.453000000000001
Norway,Health,2010,3.148
Norway,Transport,2010,20.755000000000003
Norway,Communication,2010,2.738
Norway,Recreation and culture,2010,14.544
Norway,Education,2010,0.2890000000000001
Norway,Restaurants and hotels,2010,4.257000000000001
Norway,Miscellaneous goods and services,2010,5.439000000000001
Poland,Food and non-alcoholic beverages,2010,21.476570468590626
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",2010,8.190836183276334
Poland,Clothing and footwear,2010,4.066918661626766
Poland,"Housing, Water, Electricity, Gas and Other Fuels",2010,20.328593428131434
Poland,"Furnishings, household equipment and routine household maintenance",2010,4.932901341973159
Poland,Health,2010,4.570908581828363
Poland,Transport,2010,9.71980560388792
Poland,Communication,2010,3.382932341353172
Poland,Recreation and culture,2010,7.599848003039937
Poland,Education,2010,1.3679726405471886
Poland,Restaurants and hotels,2010,3.2939341213175726
Poland,Miscellaneous goods and services,2010,11.068778624427509
Portugal,Food and non-alcoholic beverages,2010,17.53435068701374
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",2010,3.0640612812256247
Portugal,Clothing and footwear,2010,4.95209904198084
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",2010,10.329206584131683
Portugal,"Furnishings, household equipment and routine household maintenance",2010,5.973119462389247
Portugal,Health,2010,8.021160423208464
Portugal,Transport,2010,16.810336206724134
Portugal,Communication,2010,3.1920638412768256
Portugal,Recreation and culture,2010,6.049120982419649
Portugal,Education,2010,2.2220444408888174
Portugal,Restaurants and hotels,2010,13.691273825476507
Portugal,Miscellaneous goods and services,2010,8.161163223264465
Romania,Food and non-alcoholic beverages,2010,34.955999999999996
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",2010,8.029
Romania,Clothing and footwear,2010,7.436
Romania,"Housing, Water, Electricity, Gas and Other Fuels",2010,17.203
Romania,"Furnishings, household equipment and routine household maintenance",2010,5.061999999999999
Romania,Health,2010,3.2259999999999995
Romania,Transport,2010,7.001
Romania,Communication,2010,5.784999999999999
Romania,Recreation and culture,2010,5.1209999999999996
Romania,Education,2010,0.8859999999999998
Romania,Restaurants and hotels,2010,1.7949999999999997
Romania,Miscellaneous goods and services,2010,3.4999999999999996
Slovak Republic,Food and non-alcoholic beverages,2010,17.97282027179728
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2010,5.179948200517994
Slovak Republic,Clothing and footwear,2010,5.409945900540994
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",2010,19.27980720192798
Slovak Republic,"Furnishings, household equipment and routine household maintenance",2010,7.9189208107918905
Slovak Republic,Health,2010,4.296957030429695
Slovak Republic,Transport,2010,9.39290607093929
Slovak Republic,Communication,2010,4.058959410405896
Slovak Republic,Recreation and culture,2010,9.43290567094329
Slovak Republic,Education,2010,1.673983260167398
Slovak Republic,Restaurants and hotels,2010,7.817921820781793
Slovak Republic,Miscellaneous goods and services,2010,7.564924350756493
Slovenia,Food and non-alcoholic beverages,2010,16.302163021630218
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",2010,5.3460534605346055
Slovenia,Clothing and footwear,2010,6.778067780677807
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",2010,9.68509685096851
Slovenia,"Furnishings, household equipment and routine household maintenance",2010,6.8610686106861065
Slovenia,Health,2010,4.119041190411904
Slovenia,Transport,2010,18.54018540185402
Slovenia,Communication,2010,3.4340343403434037
Slovenia,Recreation and culture,2010,8.93508935089351
Slovenia,Education,2010,1.5420154201542016
Slovenia,Restaurants and hotels,2010,9.80309803098031
Slovenia,Miscellaneous goods and services,2010,8.654086540865409
Spain,Food and non-alcoholic beverages,2010,18.455000000000002
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",2010,2.769
Spain,Clothing and footwear,2010,8.751000000000001
Spain,"Housing, Water, Electricity, Gas and Other Fuels",2010,11.476
Spain,"Furnishings, household equipment and routine household maintenance",2010,6.927
Spain,Health,2010,3.248
Spain,Transport,2010,13.887000000000002
Spain,Communication,2010,3.841
Spain,Recreation and culture,2010,7.929000000000001
Spain,Education,2010,1.3640000000000003
Spain,Restaurants and hotels,2010,14.389
Spain,Miscellaneous goods and services,2010,6.964
Sweden,Food and non-alcoholic beverages,2010,15.479845201547981
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",2010,4.3499565004349945
Sweden,Clothing and footwear,2010,6.586934130658692
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",2010,16.71583284167158
Sweden,"Furnishings, household equipment and routine household maintenance",2010,6.1859381406185925
Sweden,Health,2010,3.8639613603863956
Sweden,Transport,2010,15.297847021529781
Sweden,Communication,2010,3.627963720362796
Sweden,Recreation and culture,2010,11.722882771172285
Sweden,Education,2010,0.4819951800481994
Sweden,Restaurants and hotels,2010,7.518924810751891
Sweden,Miscellaneous goods and services,2010,8.16791832081679
Switzerland,Food and non-alcoholic beverages,2010,10.947
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",2010,1.717
Switzerland,Clothing and footwear,2010,4.179
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",2010,19.724
Switzerland,"Furnishings, household equipment and routine household maintenance",2010,4.568999999999999
Switzerland,Health,2010,14.296999999999999
Switzerland,Transport,2010,10.987
Switzerland,Communication,2010,2.7899999999999996
Switzerland,Recreation and culture,2010,9.93
Switzerland,Education,2010,0.8619999999999999
Switzerland,Restaurants and hotels,2010,9.815
Switzerland,Miscellaneous goods and services,2010,10.183
Turkey,Food and non-alcoholic beverages,2010,27.597000000000005
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",2010,5.311
Turkey,Clothing and footwear,2010,7.3
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",2010,16.833000000000002
Turkey,"Furnishings, household equipment and routine household maintenance",2010,6.781000000000001
Turkey,Health,2010,2.548
Turkey,Transport,2010,13.897
Turkey,Communication,2010,4.942
Turkey,Recreation and culture,2010,2.835
Turkey,Education,2010,2.48
Turkey,Restaurants and hotels,2010,5.508
Turkey,Miscellaneous goods and services,2010,3.968
United Kingdom,Food and non-alcoholic beverages,2010,10.8
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",2010,4.0
United Kingdom,Clothing and footwear,2010,5.6000000000000005
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",2010,12.9
United Kingdom,"Furnishings, household equipment and routine household maintenance",2010,6.4
United Kingdom,Health,2010,2.1999999999999997
United Kingdom,Transport,2010,16.400000000000002
United Kingdom,Communication,2010,2.5
United Kingdom,Recreation and culture,2010,15.0
United Kingdom,Education,2010,1.9
United Kingdom,Restaurants and hotels,2010,12.6
United Kingdom,Miscellaneous goods and services,2010,9.700000000000001
Austria,Food and non-alcoholic beverages,2011,12.047879521204788
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.168968310316897
Austria,Clothing and footwear,2011,6.312936870631295
Austria,"Housing, Water, Electricity, Gas and Other Fuels",2011,14.649853501464985
Austria,"Furnishings, household equipment and routine household maintenance",2011,8.022919770802291
Austria,Health,2011,5.267947320526795
Austria,Transport,2011,14.934850651493484
Austria,Communication,2011,2.1159788402115978
Austria,Recreation and culture,2011,12.782872171278287
Austria,Education,2011,1.2599874001259987
Austria,Restaurants and hotels,2011,12.303876961230388
Austria,Miscellaneous goods and services,2011,7.131928680713193
Belgium,Food and non-alcoholic beverages,2011,17.187
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",2011,4.683
Belgium,Clothing and footwear,2011,5.975
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",2011,14.377999999999998
Belgium,"Furnishings, household equipment and routine household maintenance",2011,7.243000000000001
Belgium,Health,2011,3.688
Belgium,Transport,2011,14.477
Belgium,Communication,2011,2.926
Belgium,Recreation and culture,2011,11.303
Belgium,Education,2011,0.643
Belgium,Restaurants and hotels,2011,8.314
Belgium,Miscellaneous goods and services,2011,9.183
Bulgaria,Food and non-alcoholic beverages,2011,20.417795822041782
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",2011,10.89989100108999
Bulgaria,Clothing and footwear,2011,3.4489655103448964
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",2011,7.796922030779692
Bulgaria,"Furnishings, household equipment and routine household maintenance",2011,7.858921410785892
Bulgaria,Health,2011,5.007949920500795
Bulgaria,Transport,2011,17.083829161708383
Bulgaria,Communication,2011,5.637943620563795
Bulgaria,Recreation and culture,2011,7.115928840711592
Bulgaria,Education,2011,1.087989120108799
Bulgaria,Restaurants and hotels,2011,6.917930820691794
Bulgaria,Miscellaneous goods and services,2011,6.725932740672594
Croatia,Food and non-alcoholic beverages,2011,27.611
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",2011,6.697
Croatia,Clothing and footwear,2011,6.914000000000001
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",2011,13.530000000000001
Croatia,"Furnishings, household equipment and routine household maintenance",2011,5.91
Croatia,Health,2011,3.293
Croatia,Transport,2011,12.793000000000001
Croatia,Communication,2011,2.938
Croatia,Recreation and culture,2011,6.667000000000001
Croatia,Education,2011,1.058
Croatia,Restaurants and hotels,2011,6.762
Croatia,Miscellaneous goods and services,2011,5.827
Cyprus,Food and non-alcoholic beverages,2011,16.435
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",2011,2.6
Cyprus,Clothing and footwear,2011,8.303
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",2011,11.031999999999998
Cyprus,"Furnishings, household equipment and routine household maintenance",2011,6.726999999999999
Cyprus,Health,2011,6.068
Cyprus,Transport,2011,14.707
Cyprus,Communication,2011,4.0
Cyprus,Recreation and culture,2011,6.354
Cyprus,Education,2011,3.309
Cyprus,Restaurants and hotels,2011,10.869
Cyprus,Miscellaneous goods and services,2011,9.595999999999998
Czech Republic,Food and non-alcoholic beverages,2011,17.386173861738623
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2011,9.20209202092021
Czech Republic,Clothing and footwear,2011,4.7900479004790055
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2011,16.253162531625318
Czech Republic,"Furnishings, household equipment and routine household maintenance",2011,5.457054570545706
Czech Republic,Health,2011,3.166031660316603
Czech Republic,Transport,2011,12.780127801278013
Czech Republic,Communication,2011,4.143041430414304
Czech Republic,Recreation and culture,2011,10.617106171061712
Czech Republic,Education,2011,0.8580085800858009
Czech Republic,Restaurants and hotels,2011,7.522075220752209
Czech Republic,Miscellaneous goods and services,2011,7.825078250782509
Denmark,Food and non-alcoholic beverages,2011,12.760127601276015
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",2011,4.523045230452305
Denmark,Clothing and footwear,2011,5.466054660546606
Denmark,"Housing, Water, Electricity, Gas and Other Fuels",2011,18.03218032180322
Denmark,"Furnishings, household equipment and routine household maintenance",2011,6.801068010680108
Denmark,Health,2011,3.123031230312303
Denmark,Transport,2011,16.663166631666318
Denmark,Communication,2011,2.238022380223802
Denmark,Recreation and culture,2011,12.789127891278914
Denmark,Education,2011,0.876008760087601
Denmark,Restaurants and hotels,2011,5.661056610566106
Denmark,Miscellaneous goods and services,2011,11.067110671106713
Estonia,Food and non-alcoholic beverages,2011,23.289465789315784
Estonia,"Alcoholic Beverages, Tobacco, and Narcotics",2011,7.975159503190063
Estonia,Clothing and footwear,2011,7.142142842856856
Estonia,"Housing, Water, Electricity, Gas and Other Fuels",2011,15.204304086081718
Estonia,"Furnishings, household equipment and routine household maintenance",2011,3.974079481589631
Estonia,Health,2011,3.8210764215284296
Estonia,Transport,2011,12.5542510850217
Estonia,Communication,2011,4.106082121642433
Estonia,Recreation and culture,2011,7.55015100302006
Estonia,Education,2011,1.4530290605812113
Estonia,Restaurants and hotels,2011,7.098141962839256
Estonia,Miscellaneous goods and services,2011,5.832116642332846
Finland,Food and non-alcoholic beverages,2011,15.512000000000004
Finland,"Alcoholic Beverages, Tobacco, and Narcotics",2011,6.586
Finland,Clothing and footwear,2011,6.145000000000001
Finland,"Housing, Water, Electricity, Gas and Other Fuels",2011,15.088000000000001
Finland,"Furnishings, household equipment and routine household maintenance",2011,6.584000000000001
Finland,Health,2011,5.752000000000001
Finland,Transport,2011,14.213000000000001
Finland,Communication,2011,2.7790000000000004
Finland,Recreation and culture,2011,12.152000000000001
Finland,Education,2011,0.5890000000000001
Finland,Restaurants and hotels,2011,8.163
Finland,Miscellaneous goods and services,2011,6.437000000000001
France,Food and non-alcoholic beverages,2011,15.981159811598117
France,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.9270392703927044
France,Clothing and footwear,2011,5.199051990519905
France,"Housing, Water, Electricity, Gas and Other Fuels",2011,15.073150731507315
France,"Furnishings, household equipment and routine household maintenance",2011,6.172061720617206
France,Health,2011,4.132041320413204
France,Transport,2011,17.36517365173652
France,Communication,2011,3.260032600326004
France,Recreation and culture,2011,9.82309823098231
France,Education,2011,0.7790077900779008
France,Restaurants and hotels,2011,8.286082860828609
France,Miscellaneous goods and services,2011,10.00210002100021
Germany,Food and non-alcoholic beverages,2011,12.102000000000002
Germany,"Alcoholic Beverages, Tobacco, and Narcotics",2011,4.514
Germany,Clothing and footwear,2011,5.285000000000001
Germany,"Housing, Water, Electricity, Gas and Other Fuels",2011,23.293000000000003
Germany,"Furnishings, household equipment and routine household maintenance",2011,6.0040000000000004
Germany,Health,2011,4.34
Germany,Transport,2011,15.398
Germany,Communication,2011,2.7560000000000002
Germany,Recreation and culture,2011,11.851000000000003
Germany,Education,2011,1.0060000000000002
Germany,Restaurants and hotels,2011,5.147
Germany,Miscellaneous goods and services,2011,8.304000000000002
Greece,Food and non-alcoholic beverages,2011,16.739167391673913
Greece,"Alcoholic Beverages, Tobacco, and Narcotics",2011,5.181051810518104
Greece,Clothing and footwear,2011,8.459084590845908
Greece,"Housing, Water, Electricity, Gas and Other Fuels",2011,9.639096390963909
Greece,"Furnishings, household equipment and routine household maintenance",2011,6.323063230632306
Greece,Health,2011,7.158071580715807
Greece,Transport,2011,14.344143441434412
Greece,Communication,2011,3.8570385703857033
Greece,Recreation and culture,2011,5.054050540505404
Greece,Education,2011,2.7450274502745025
Greece,Restaurants and hotels,2011,13.712137121371212
Greece,Miscellaneous goods and services,2011,6.788067880678805
Hungary,Food and non-alcoholic beverages,2011,20.788999999999994
Hungary,"Alcoholic Beverages, Tobacco, and Narcotics",2011,8.733999999999998
Hungary,Clothing and footwear,2011,4.334999999999999
Hungary,"Housing, Water, Electricity, Gas and Other Fuels",2011,16.387999999999998
Hungary,"Furnishings, household equipment and routine household maintenance",2011,5.493999999999998
Hungary,Health,2011,4.963999999999999
Hungary,Transport,2011,13.477999999999998
Hungary,Communication,2011,4.430999999999999
Hungary,Recreation and culture,2011,8.057999999999998
Hungary,Education,2011,1.0189999999999997
Hungary,Restaurants and hotels,2011,7.471999999999998
Hungary,Miscellaneous goods and services,2011,4.837999999999999
Iceland,Food and non-alcoholic beverages,2011,15.117151171511715
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.8400384003840036
Iceland,Clothing and footwear,2011,7.562075620756207
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.829108291082912
Iceland,"Furnishings, household equipment and routine household maintenance",2011,6.843068430684307
Iceland,Health,2011,3.749037490374904
Iceland,Transport,2011,19.85719857198572
Iceland,Communication,2011,3.837038370383704
Iceland,Recreation and culture,2011,13.185131851318513
Iceland,Education,2011,1.062010620106201
Iceland,Restaurants and hotels,2011,7.793077930779309
Iceland,Miscellaneous goods and services,2011,6.325063250632507
Ireland,Food and non-alcoholic beverages,2011,13.029130291302913
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",2011,7.2110721107211075
Ireland,Clothing and footwear,2011,4.271042710427104
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.14410144101441
Ireland,"Furnishings, household equipment and routine household maintenance",2011,4.337043370433704
Ireland,Health,2011,3.934039340393404
Ireland,Transport,2011,14.642146421464213
Ireland,Communication,2011,3.946039460394604
Ireland,Recreation and culture,2011,11.04011040110401
Ireland,Education,2011,2.7190271902719028
Ireland,Restaurants and hotels,2011,17.415174151741518
Ireland,Miscellaneous goods and services,2011,7.311073110731107
Italy,Food and non-alcoholic beverages,2011,17.150000000000002
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.0690000000000004
Italy,Clothing and footwear,2011,9.501000000000001
Italy,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.701000000000002
Italy,"Furnishings, household equipment and routine household maintenance",2011,8.546000000000001
Italy,Health,2011,3.8360000000000003
Italy,Transport,2011,16.060000000000002
Italy,Communication,2011,2.8870000000000005
Italy,Recreation and culture,2011,6.6480000000000015
Italy,Education,2011,1.193
Italy,Restaurants and hotels,2011,11.955000000000002
Italy,Miscellaneous goods and services,2011,8.454000000000002
Latvia,Food and non-alcoholic beverages,2011,24.561754382456176
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",2011,6.715932840671593
Latvia,Clothing and footwear,2011,5.028949710502895
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",2011,15.488845111548882
Latvia,"Furnishings, household equipment and routine household maintenance",2011,4.045959540404596
Latvia,Health,2011,5.562944370556294
Latvia,Transport,2011,14.457855421445787
